Datetime,PM2.5,PM10,NOx,CO
2019-08-28 12:00:00,29.89,77.46,25.62,0.84
2019-08-29 12:00:00,28.92,85.72,20.1,0.86
2019-08-30 12:00:00,47.04,118.89,22.32,1.03
2019-08-31 12:00:00,42.48,112.46,25.05,0.94
2019-09-01 12:00:00,18.57,46.04,23.93,0.99
2019-09-02 12:00:00,47.41,116.37,22.88,1.04
2019-09-03 12:00:00,65.29,137.15,28.76,1.11
2019-09-04 12:00:00,93.67,197.96,25.85,1.2
2019-09-05 12:00:00,44.08,116.56,22.98,0.96
2019-09-06 12:00:00,33.81,86.22,16.96,0.85
2019-09-07 12:00:00,38.69,97.15,21.52,0.91
2019-09-08 12:00:00,36.37,80.61,22.53,0.78
2019-09-09 12:00:00,47.98,113.68,20.43,0.82
2019-09-10 12:00:00,59.05,131.87,22.36,0.83
2019-09-11 12:00:00,63.47,156.46,21.99,0.89
2019-09-12 12:00:00,52.09,135.0,21.1,0.88
2019-09-13 12:00:00,31.53,99.21,21.14,0.78
2019-09-14 12:00:00,37.18,87.3,19.74,0.72
2019-09-15 12:00:00,44.61,84.15,19.66,0.82
2019-09-16 12:00:00,52.38,118.85,27.6,0.93
2019-09-17 12:00:00,43.13,112.13,31.67,0.99
2019-09-18 12:00:00,32.81,118.29,24.56,0.86
2019-09-19 12:00:00,26.36,80.19,22.36,0.79
2019-09-20 12:00:00,46.15,112.24,21.82,0.78
2019-09-21 12:00:00,39.95,100.39,19.74,0.78
2019-09-22 12:00:00,23.35,53.08,21.09,0.8
2019-09-23 12:00:00,39.24,89.37,26.4,0.92
2019-09-24 12:00:00,48.69,124.71,25.67,0.93
2019-09-25 12:00:00,33.05,93.73,20.94,0.82
2019-09-26 12:00:00,22.09,70.3,21.34,0.72
2019-09-27 12:00:00,17.62,78.46,22.67,0.73
2019-09-28 12:00:00,29.08,83.38,22.56,0.71
2019-09-29 12:00:00,22.07,62.31,18.33,0.72
2019-09-30 12:00:00,31.79,86.85,26.52,0.96
2019-10-01 12:00:00,34.8,99.6,19.15,0.88
2019-10-02 12:00:00,39.45,89.93,19.95,0.88
2019-10-03 12:00:00,53.39,152.94,28.01,0.97
2019-10-04 12:00:00,49.49,103.31,20.14,1.0
2019-10-05 12:00:00,29.22,81.93,22.11,0.74
2019-10-06 12:00:00,62.31,141.24,19.7,0.78
2019-10-07 12:00:00,46.82,131.7,23.26,0.81
2019-10-08 12:00:00,43.59,113.65,18.79,0.68
2019-10-09 12:00:00,72.67,164.58,25.01,0.82
2019-10-10 12:00:00,107.47,223.3,30.32,1.07
2019-10-11 12:00:00,80.65,157.66,25.67,0.99
2019-10-12 12:00:00,91.49,178.09,24.14,0.85
2019-10-13 12:00:00,127.71,232.43,27.4,1.03
2019-10-14 12:00:00,106.16,209.81,27.83,0.99
2019-10-15 12:00:00,129.94,254.11,27.49,1.22
2019-10-16 12:00:00,125.57,247.62,22.69,1.11
2019-10-17 12:00:00,130.8,258.19,24.9,1.12
2019-10-18 12:00:00,107.75,242.87,25.87,1.19
2019-10-19 12:00:00,121.71,233.39,28.54,0.96
2019-10-20 12:00:00,93.14,189.39,30.46,0.97
2019-10-21 12:00:00,170.88,304.78,35.33,1.09
2019-10-22 12:00:00,87.96,202.78,29.86,0.94
2019-10-23 12:00:00,128.32,270.71,32.8,1.47
2019-10-24 12:00:00,187.25,342.85,42.06,1.34
2019-10-25 12:00:00,103.47,229.11,25.79,1.01
2019-10-26 12:00:00,117.29,233.5,31.54,1.0
2019-10-27 12:00:00,216.48,346.35,28.68,1.24
2019-10-28 12:00:00,259.36,396.78,30.06,1.44
2019-10-29 12:00:00,248.82,414.81,51.17,1.91
2019-10-30 12:00:00,231.57,418.07,56.98,1.67
2019-10-31 12:00:00,265.36,470.38,63.22,1.88
2019-11-01 12:00:00,425.42,636.33,60.35,2.16
2019-11-02 12:00:00,374.94,575.51,59.25,2.2
2019-11-03 12:00:00,841.61,904.91,40.37,3.06
2019-11-04 12:00:00,282.8,396.54,29.26,1.21
2019-11-05 12:00:00,146.86,239.82,25.82,0.95
2019-11-06 12:00:00,115.25,240.35,50.35,1.29
2019-11-07 12:00:00,229.31,379.86,56.63,1.67
2019-11-08 12:00:00,143.78,238.11,51.39,1.36
2019-11-09 12:00:00,95.96,166.16,26.9,0.81
2019-11-10 12:00:00,222.42,335.46,34.49,1.31
2019-11-11 12:00:00,458.3,639.52,39.79,1.59
2019-11-12 12:00:00,471.38,634.89,39.84,1.86
2019-11-13 12:00:00,361.36,524.23,56.38,1.9
2019-11-14 12:00:00,428.65,608.19,69.33,2.43
2019-11-15 12:00:00,521.14,688.25,40.18,1.9
2019-11-16 12:00:00,143.91,224.23,30.26,1.07
2019-11-17 12:00:00,63.61,127.75,23.33,0.75
2019-11-18 12:00:00,75.18,132.02,25.84,0.98
2019-11-19 12:00:00,181.55,274.81,38.73,1.23
2019-11-20 12:00:00,240.64,358.8,56.66,1.47
2019-11-21 12:00:00,225.74,368.32,87.8,2.04
2019-11-22 12:00:00,192.07,316.48,63.92,1.43
2019-11-23 12:00:00,128.4,221.04,35.49,1.01
2019-11-24 12:00:00,104.98,168.46,29.49,0.83
2019-11-25 12:00:00,123.4,218.32,47.55,1.02
2019-11-26 12:00:00,136.69,273.85,57.45,1.36
2019-11-27 12:00:00,75.66,181.34,51.6,1.06
2019-11-28 12:00:00,41.53,72.59,26.68,0.7
2019-11-29 12:00:00,47.92,89.32,32.45,0.75
2019-11-30 12:00:00,103.96,156.32,36.49,0.98
2019-12-01 12:00:00,137.98,195.72,35.71,0.83
2019-12-02 12:00:00,123.9,213.3,39.98,1.11
2019-12-03 12:00:00,124.38,227.54,41.49,0.88
2019-12-04 12:00:00,171.39,297.76,60.48,1.2
2019-12-05 12:00:00,287.06,424.45,86.63,1.69
2019-12-06 12:00:00,253.15,368.92,58.82,1.25
2019-12-07 12:00:00,302.86,425.63,67.13,1.49
2019-12-08 12:00:00,306.78,409.36,72.87,1.58
2019-12-09 12:00:00,220.66,322.19,58.97,1.29
2019-12-10 12:00:00,272.62,400.79,62.01,1.34
2019-12-11 12:00:00,303.04,424.48,80.65,1.77
2019-12-12 12:00:00,317.3,471.66,50.49,1.61
2019-12-13 12:00:00,73.95,97.06,34.16,1.16
2019-12-14 12:00:00,59.03,93.44,27.46,0.82
2019-12-15 12:00:00,119.34,180.26,34.23,1.04
2019-12-16 12:00:00,75.45,111.64,33.31,1.14
2019-12-17 12:00:00,85.73,131.71,38.42,0.9
2019-12-18 12:00:00,126.01,184.86,43.59,0.95
2019-12-19 12:00:00,254.94,378.14,70.33,1.84
2019-12-20 12:00:00,305.61,429.73,56.22,1.82
2019-12-21 12:00:00,279.54,384.27,51.1,1.5
2019-12-22 12:00:00,118.78,159.94,36.95,1.0
2019-12-23 12:00:00,171.69,235.82,38.93,1.14
2019-12-24 12:00:00,270.22,385.67,51.02,1.41
2019-12-25 12:00:00,145.41,219.3,32.81,1.09
2019-12-26 12:00:00,195.05,291.7,38.6,1.07
2019-12-27 12:00:00,236.62,351.08,44.53,1.13
2019-12-28 12:00:00,199.64,324.16,55.63,1.33
2019-12-29 12:00:00,339.57,482.78,52.22,1.54
2019-12-30 12:00:00,294.5,480.15,85.93,2.38
2019-12-31 12:00:00,225.79,323.07,33.85,1.22
2020-01-01 12:00:00,277.94,373.83,58.27,1.4
2020-01-02 12:00:00,289.77,421.73,69.97,1.74
2020-01-03 12:00:00,119.74,178.67,44.03,0.85
2020-01-04 12:00:00,260.09,386.61,72.08,1.46
2020-01-05 12:00:00,189.03,279.36,42.64,1.03
2020-01-06 12:00:00,206.22,351.45,76.66,1.72
2020-01-07 12:00:00,109.16,182.21,39.41,1.08
2020-01-08 12:00:00,114.27,141.84,48.37,1.28
2020-01-09 12:00:00,101.72,141.48,27.51,0.84
2020-01-10 12:00:00,148.37,211.17,38.18,1.14
2020-01-11 12:00:00,133.61,211.7,42.44,0.99
2020-01-12 12:00:00,174.94,265.12,59.08,1.21
2020-01-13 12:00:00,175.1,296.46,42.59,1.23
2020-01-14 12:00:00,128.7,177.8,37.35,1.13
2020-01-15 12:00:00,123.77,189.51,47.65,1.23
2020-01-16 12:00:00,130.91,179.89,51.88,1.08
2020-01-17 12:00:00,123.58,164.18,48.58,1.0
2020-01-18 12:00:00,115.39,186.39,60.32,1.34
2020-01-19 12:00:00,134.83,183.42,29.16,0.93
2020-01-20 12:00:00,151.17,220.02,36.67,1.12
2020-01-21 12:00:00,243.27,367.48,52.56,1.3
2020-01-22 12:00:00,191.15,291.02,53.21,1.52
2020-01-23 12:00:00,61.43,136.91,25.3,0.76
2020-01-24 12:00:00,73.1,143.63,31.84,0.78
2020-01-25 12:00:00,128.5,225.93,49.4,0.99
2020-01-26 12:00:00,170.07,225.0,39.99,1.38
2020-01-27 12:00:00,251.82,406.58,148.62,2.47
2020-01-28 12:00:00,109.82,150.79,34.47,1.22
2020-01-29 12:00:00,71.71,114.08,33.36,0.71
2020-01-30 12:00:00,116.17,187.21,37.14,0.97
2020-01-31 12:00:00,108.77,181.64,40.16,1.03
2020-02-01 12:00:00,120.26,190.15,42.92,0.91
2020-02-02 12:00:00,131.6,198.27,35.05,0.96
2020-02-03 12:00:00,102.89,183.93,36.97,0.87
2020-02-04 12:00:00,172.73,300.05,55.01,1.15
2020-02-05 12:00:00,154.95,257.06,40.35,0.96
2020-02-06 12:00:00,104.45,176.96,36.92,0.89
2020-02-07 12:00:00,163.4,263.81,58.93,1.18
2020-02-08 12:00:00,173.58,255.92,31.75,0.92
2020-02-09 12:00:00,165.7,249.16,34.46,0.94
2020-02-10 12:00:00,189.14,289.3,35.59,0.97
2020-02-11 12:00:00,174.87,273.19,43.46,0.99
2020-02-12 12:00:00,174.55,298.2,33.68,1.01
2020-02-13 12:00:00,98.69,196.41,34.8,0.91
2020-02-14 12:00:00,76.78,176.41,28.26,0.87
2020-02-15 12:00:00,79.18,185.56,30.72,0.8
2020-02-16 12:00:00,142.95,244.92,36.08,0.99
2020-02-17 12:00:00,142.5,251.11,42.57,0.89
2020-02-18 12:00:00,122.37,241.18,35.85,1.0
2020-02-19 12:00:00,105.63,242.13,36.83,0.87
2020-02-20 12:00:00,95.05,293.82,24.81,0.91
2020-02-21 12:00:00,41.37,82.09,21.8,0.81
2020-02-22 12:00:00,56.05,103.92,28.46,0.86
2020-02-23 12:00:00,112.78,186.28,35.44,1.05
2020-02-24 12:00:00,66.74,143.47,35.67,0.91
2020-02-25 12:00:00,157.15,255.11,33.94,1.24
2020-02-26 12:00:00,143.87,240.07,37.68,0.98
2020-02-27 12:00:00,111.52,232.52,35.19,1.09
2020-02-28 12:00:00,80.96,197.59,23.31,0.91
2020-02-29 12:00:00,58.34,139.5,22.4,0.79
2020-03-01 12:00:00,39.59,76.29,27.77,0.77
2020-03-02 12:00:00,80.61,152.56,35.74,0.92
2020-03-03 12:00:00,86.54,171.45,36.31,0.79
2020-03-04 12:00:00,83.36,209.72,34.89,0.97
2020-03-05 12:00:00,43.78,88.23,24.21,0.75
2020-03-06 12:00:00,23.81,43.33,20.84,0.63
2020-03-07 12:00:00,39.2,74.58,25.14,0.61
2020-03-08 12:00:00,103.19,167.92,36.63,0.89
2020-03-09 12:00:00,32.93,115.71,21.02,0.48
2020-03-10 12:00:00,42.35,100.84,13.88,0.51
2020-03-11 12:00:00,52.73,119.59,19.12,0.75
2020-03-12 12:00:00,96.82,180.23,28.58,0.95
2020-03-13 12:00:00,71.64,202.72,37.01,0.69
2020-03-14 12:00:00,38.83,82.92,21.53,0.69
2020-03-15 12:00:00,90.15,149.41,33.88,0.81
2020-03-16 12:00:00,50.15,129.9,28.29,0.72
2020-03-17 12:00:00,49.22,138.16,26.23,0.69
2020-03-18 12:00:00,58.79,143.68,25.89,0.9
2020-03-19 12:00:00,78.16,164.56,31.1,0.79
2020-03-20 12:00:00,99.52,217.07,30.84,1.01
2020-03-21 12:00:00,76.39,164.5,28.07,0.8
2020-03-22 12:00:00,76.9,123.99,18.66,0.78
2020-03-23 12:00:00,55.3,91.78,14.92,0.57
2020-03-24 12:00:00,55.22,109.82,17.99,0.66
2020-03-25 12:00:00,38.5,65.18,17.2,0.61
2020-03-26 12:00:00,33.84,65.09,15.51,0.49
2020-03-27 12:00:00,32.01,49.86,19.09,0.62
2020-03-28 12:00:00,20.72,28.62,14.31,0.5
2020-03-29 12:00:00,25.94,59.76,13.56,0.48
2020-03-30 12:00:00,33.84,60.48,14.43,0.52
2020-03-31 12:00:00,32.08,57.24,15.35,0.53
2020-04-01 12:00:00,62.08,106.54,17.86,0.7
2020-04-02 12:00:00,28.79,68.38,14.44,0.6
2020-04-03 12:00:00,21.62,52.21,14.96,0.54
2020-04-04 12:00:00,26.9,55.14,15.34,0.59
2020-04-05 12:00:00,36.79,73.42,16.1,0.65
2020-04-06 12:00:00,47.93,96.8,20.54,0.63
2020-04-07 12:00:00,29.6,133.27,17.54,0.58
2020-04-08 12:00:00,25.42,80.27,17.97,0.54
2020-04-09 12:00:00,35.09,75.19,17.48,0.6
2020-04-10 12:00:00,38.61,83.96,17.99,0.62
2020-04-11 12:00:00,44.21,101.52,20.22,0.62
2020-04-12 12:00:00,36.09,89.28,11.91,0.62
2020-04-13 12:00:00,45.62,101.63,13.42,0.69
2020-04-14 12:00:00,40.93,97.58,15.64,0.87
2020-04-15 12:00:00,67.51,256.6,15.15,0.78
2020-04-16 12:00:00,109.63,279.08,18.69,0.99
2020-04-17 12:00:00,27.75,87.4,14.15,0.62
2020-04-18 12:00:00,27.06,87.24,14.49,0.6
2020-04-19 12:00:00,57.13,96.52,16.04,0.66
2020-04-20 12:00:00,20.84,89.67,16.04,0.84
2020-04-21 12:00:00,41.84,87.42,16.02,0.81
2020-04-22 12:00:00,43.91,86.59,16.51,0.63
2020-04-23 12:00:00,40.69,88.14,16.62,0.79
2020-04-24 12:00:00,45.72,101.75,16.81,0.78
2020-04-25 12:00:00,15.61,49.37,15.92,0.62
2020-04-26 12:00:00,25.41,57.69,15.67,0.71
2020-04-27 12:00:00,23.38,49.06,14.05,0.68
2020-04-28 12:00:00,43.4,79.5,16.48,0.86
2020-04-29 12:00:00,49.43,97.7,16.81,0.77
2020-04-30 12:00:00,63.49,130.32,19.08,0.84
2020-05-01 12:00:00,69.33,156.92,20.16,0.83
2020-05-02 12:00:00,41.54,119.25,20.12,0.71
2020-05-03 12:00:00,32.07,66.6,19.0,0.72
2020-05-04 12:00:00,28.61,65.82,18.13,0.78
2020-05-05 12:00:00,42.09,84.93,22.29,0.74
2020-05-06 12:00:00,68.71,206.87,21.35,0.72
2020-05-07 12:00:00,22.09,57.96,22.6,0.64
2020-05-08 12:00:00,36.04,105.19,27.23,0.7
2020-05-09 12:00:00,49.11,128.44,11.92,0.88
2020-05-10 12:00:00,73.84,216.22,11.9,0.74
2020-05-11 12:00:00,43.79,129.72,13.54,0.71
2020-05-12 12:00:00,38.02,93.22,12.44,0.7
2020-05-13 12:00:00,65.12,205.59,14.8,0.83
2020-05-14 12:00:00,66.09,162.17,14.5,0.87
2020-05-15 12:00:00,35.39,84.64,14.3,0.71
2020-05-16 12:00:00,46.32,105.93,13.25,0.87
2020-05-17 12:00:00,61.51,131.06,14.3,0.8
2020-05-18 12:00:00,109.14,221.01,17.95,1.05
2020-05-19 12:00:00,95.33,183.92,20.32,1.01
2020-05-20 12:00:00,44.21,113.26,17.73,0.86
2020-05-21 12:00:00,38.76,146.62,16.3,0.79
2020-05-22 12:00:00,80.43,186.45,22.61,0.98
2020-05-23 12:00:00,72.1,246.61,19.82,0.88
2020-05-24 12:00:00,61.11,193.74,15.64,0.74
2020-05-25 12:00:00,41.26,119.88,15.13,0.65
2020-05-26 12:00:00,41.5,209.45,19.18,0.79
2020-05-27 12:00:00,53.56,246.41,16.81,0.7
2020-05-28 12:00:00,46.04,302.71,15.26,0.93
2020-05-29 12:00:00,27.71,80.21,15.16,0.88
2020-05-30 12:00:00,26.1,60.63,14.35,0.87
2020-05-31 12:00:00,27.47,47.35,12.8,0.95
2020-06-01 12:00:00,46.0,84.32,15.55,0.96
2020-06-02 12:00:00,29.52,72.99,17.63,0.91
2020-06-03 12:00:00,53.42,122.33,15.87,0.87
2020-06-04 12:00:00,76.1,170.17,18.53,1.01
2020-06-05 12:00:00,36.93,80.21,15.25,0.75
2020-06-06 12:00:00,34.93,75.97,13.62,0.77
2020-06-07 12:00:00,64.69,147.31,15.23,0.91
2020-06-08 12:00:00,52.04,107.65,17.79,0.9
2020-06-09 12:00:00,50.03,129.33,18.64,0.84
2020-06-10 12:00:00,55.03,149.91,22.13,0.79
2020-06-11 12:00:00,54.78,133.11,22.78,0.75
2020-06-12 12:00:00,63.03,146.47,24.85,0.95
2020-06-13 12:00:00,73.51,140.65,16.81,0.91
2020-06-14 12:00:00,66.13,122.73,17.77,0.91
2020-06-15 12:00:00,50.88,126.94,17.29,0.76
2020-06-16 12:00:00,37.17,102.18,16.73,0.79
2020-06-17 12:00:00,32.81,85.2,13.54,0.78
2020-06-18 12:00:00,35.04,102.61,15.31,0.82
2020-06-19 12:00:00,66.22,279.0,15.81,0.86
2020-06-20 12:00:00,42.71,119.5,18.77,0.79
2020-06-21 12:00:00,45.43,98.21,17.74,0.84
2020-06-22 12:00:00,33.64,59.83,18.43,0.87
2020-06-23 12:00:00,30.59,65.84,12.66,0.8
2020-06-24 12:00:00,38.01,81.63,16.25,0.91
2020-06-25 12:00:00,32.08,61.44,19.4,0.94
2020-06-26 12:00:00,51.7,140.9,19.03,0.98
2020-06-27 12:00:00,35.52,142.4,16.92,0.76
2020-06-28 12:00:00,43.16,258.13,15.05,0.73
2020-06-29 12:00:00,37.6,180.86,16.42,0.68
2020-06-30 12:00:00,40.51,87.52,15.45,0.82
